polymer_1,polymer_p2,ratio_1_2,filler_1,wt_l1,filler_2,wt_l2,foaming,conductivity,owner
HDPE,,,SWCNT,9.245283205209402,,,0,65.63420029579571,data set 3
HDPE,,,SWCNT,6.192577792049476,,,0,60.433295605973306,data set 3
HDPE,,,SWCNT,5.3859461165402385,,,0,43.083895615227604,data set 3
HDPE,,,SWCNT,19.49464974892717,,,0,662.7831176320179,data set 3
HDPE,,,SWCNT,7.802751912678635,,,0,60.63783756268515,data set 3
HDPE,,,SWCNT,15.402485734897256,,,0,236.83538183550294,data set 3
HDPE,,,SWCNT,1.3377399495778655,,,0,1.4047225045758662,data set 3
HDPE,,,SWCNT,9.521678954587774,,,0,124.46634266904925,data set 3
HDPE,,,SWCNT,9.127147723652575,,,0,49.84250445410708,data set 3
HDPE,,,SWCNT,2.2413583016652914,,,0,4.829886106561835,data set 3
HDPE,,,SWCNT,4.019011528187262,,,0,3.9665923728458607,data set 3
HDPE,,,SWCNT,9.819319086276435,,,0,150.45751914808605,data set 3
HDPE,,,SWCNT,12.697219838550094,,,0,142.2809739718656,data set 3
HDPE,,,SWCNT,2.6113264458518994,,,0,5.7974059235019295,data set 3
HDPE,,,SWCNT,9.759785582383877,,,0,66.9452972767249,data set 3
HDPE,,,SWCNT,6.212081820729688,,,0,37.22109458374663,data set 3
HDPE,,,SWCNT,2.543775614559256,,,0,1.2518571525904167,data set 3
HDPE,,,SWCNT,16.274073286459796,,,0,114.0629988744223,data set 3
HDPE,,,SWCNT,16.16579978547619,,,0,185.51455812518498,data set 3
HDPE,,,SWCNT,17.48775291850362,,,0,191.35688208149443,data set 3
HDPE,,,SWCNT,15.354752728864495,,,0,197.89786407321034,data set 3
HDPE,,,SWCNT,0.7568769886506905,,,0,0.17685918147743157,data set 3
HDPE,,,SWCNT,13.75936986417632,,,0,303.7688152831754,data set 3
HDPE,,,SWCNT,22.328412534974447,,,0,380.8451245456412,data set 3
HDPE,,,SWCNT,12.937200310463856,,,0,35.4874278422786,data set 3
HDPE,,,SWCNT,15.985182795149305,,,0,385.63612530384694,data set 3
HDPE,,,SWCNT,10.837057776331694,,,0,69.18004923192093,data set 3
HDPE,,,SWCNT,12.349740091890705,,,0,158.1379898252279,data set 3
